Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"153584","CVE-2021-39275","7.5","Critical","academy.platinumcredit.co.ke","tcp","443","Apache < 2.4.49 Multiple Vulnerabilities","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.49. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.49 changelog.

  - ap_escape_quotes() may write beyond the end of a buffer when given malicious input. No included modules pass
    untrusted data to these functions, but third-party / external modules may. (CVE-2021-39275)

  - Malformed requests may cause the server to dereference a NULL pointer. (CVE-2021-34798)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : https://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.49
"
"153585","CVE-2021-33193","5.0","High","academy.platinumcredit.co.ke","tcp","80","Apache >= 2.4.17 < 2.4.49 mod_http2","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is greater than 2.4.17 and prior to 2.4.49. It is, therefore,
affected by a vulnerability as referenced in the 2.4.49 changelog. A crafted method sent through HTTP/2 will bypass
validation and be forwarded by mod_proxy, which can lead to request splitting or cache poisoning.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.49
"
"153585","CVE-2021-33193","5.0","High","academy.platinumcredit.co.ke","tcp","443","Apache >= 2.4.17 < 2.4.49 mod_http2","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is greater than 2.4.17 and prior to 2.4.49. It is, therefore,
affected by a vulnerability as referenced in the 2.4.49 changelog. A crafted method sent through HTTP/2 will bypass
validation and be forwarded by mod_proxy, which can lead to request splitting or cache poisoning.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : https://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.49
"
"153586","CVE-2021-36160","5.0","High","academy.platinumcredit.co.ke","tcp","80","Apache >= 2.4.30 < 2.4.49 mod_proxy_uwsgi","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host greater than 2.4.30 and is prior to 2.4.49. It is, therefore,
affected by a vulnerability as referenced in the 2.4.49 changelog. A carefully crafted request uri-path can cause
mod_proxy_uwsgi to read above the allocated memory and crash (DoS).

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.49
"
"153586","CVE-2021-36160","5.0","High","academy.platinumcredit.co.ke","tcp","443","Apache >= 2.4.30 < 2.4.49 mod_proxy_uwsgi","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host greater than 2.4.30 and is prior to 2.4.49. It is, therefore,
affected by a vulnerability as referenced in the 2.4.49 changelog. A carefully crafted request uri-path can cause
mod_proxy_uwsgi to read above the allocated memory and crash (DoS).

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : https://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.49
"
"153588","","","None","academy.platinumcredit.co.ke","tcp","22","SSH SHA-1 HMAC Algorithms Enabled","The remote SSH server is configured to enable SHA-1 HMAC algorithms.","The remote SSH server is configured to enable SHA-1 HMAC algorithms.

Although NIST has formally deprecated use of SHA-1 for digital signatures, SHA-1 is still considered secure for HMAC as
the security of HMAC does not rely on the underlying hash function being resistant to collisions.

Note that this plugin only checks for the options of the remote SSH server.","n/a","","
The following client-to-server SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  hmac-sha1
  hmac-sha1-etm@openssh.com

The following server-to-client SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
"
"156255","CVE-2021-44224","7.5","Critical","academy.platinumcredit.co.ke","tcp","80","Apache 2.4.x >= 2.4.7 / < 2.4.52 Forward Proxy DoS / SSRF","The remote web server is affected by a denial of service or server-side request forgery vulnerability.","The version of Apache httpd installed on the remote host is equal to or greater than 2.4.7 and prior to 2.4.52.
It is, therefore, affected by a flaw related to acting as a forward proxy.

A crafted URI sent to httpd configured as a forward proxy (ProxyRequests on) can cause a crash (NULL
pointer dereference) or, for configurations mixing forward and reverse proxy declarations, can allow for
requests to be directed to a declared Unix Domain Socket endpoint (Server Side Request Forgery).

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.52 or later.","","
  URL               : http://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.52
"
"156255","CVE-2021-44790","7.5","Critical","academy.platinumcredit.co.ke","tcp","80","Apache 2.4.x >= 2.4.7 / < 2.4.52 Forward Proxy DoS / SSRF","The remote web server is affected by a denial of service or server-side request forgery vulnerability.","The version of Apache httpd installed on the remote host is equal to or greater than 2.4.7 and prior to 2.4.52.
It is, therefore, affected by a flaw related to acting as a forward proxy.

A crafted URI sent to httpd configured as a forward proxy (ProxyRequests on) can cause a crash (NULL
pointer dereference) or, for configurations mixing forward and reverse proxy declarations, can allow for
requests to be directed to a declared Unix Domain Socket endpoint (Server Side Request Forgery).

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.52 or later.","","
  URL               : http://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.52
"
"156255","CVE-2021-44224","7.5","Critical","academy.platinumcredit.co.ke","tcp","443","Apache 2.4.x >= 2.4.7 / < 2.4.52 Forward Proxy DoS / SSRF","The remote web server is affected by a denial of service or server-side request forgery vulnerability.","The version of Apache httpd installed on the remote host is equal to or greater than 2.4.7 and prior to 2.4.52.
It is, therefore, affected by a flaw related to acting as a forward proxy.

A crafted URI sent to httpd configured as a forward proxy (ProxyRequests on) can cause a crash (NULL
pointer dereference) or, for configurations mixing forward and reverse proxy declarations, can allow for
requests to be directed to a declared Unix Domain Socket endpoint (Server Side Request Forgery).

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.52 or later.","","
  URL               : https://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.52
"
"156255","CVE-2021-44790","7.5","Critical","academy.platinumcredit.co.ke","tcp","443","Apache 2.4.x >= 2.4.7 / < 2.4.52 Forward Proxy DoS / SSRF","The remote web server is affected by a denial of service or server-side request forgery vulnerability.","The version of Apache httpd installed on the remote host is equal to or greater than 2.4.7 and prior to 2.4.52.
It is, therefore, affected by a flaw related to acting as a forward proxy.

A crafted URI sent to httpd configured as a forward proxy (ProxyRequests on) can cause a crash (NULL
pointer dereference) or, for configurations mixing forward and reverse proxy declarations, can allow for
requests to be directed to a declared Unix Domain Socket endpoint (Server Side Request Forgery).

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.52 or later.","","
  URL               : https://academy.platinumcredit.co.ke/
  Installed version : 2.4.46
  Fixed version     : 2.4.52
"
"156899","","","None","academy.platinumcredit.co.ke","tcp","443","SSL/TLS Recommended Cipher Suites","The remote host advertises discouraged SSL/TLS ciphers.","The remote host has open SSL/TLS ports which advertise discouraged cipher suites. It is recommended to only enable
support for the following cipher suites:

TLSv1.3:
  - 0x13,0x01 TLS_AES_128_GCM_SHA256
  - 0x13,0x02 TLS_AES_256_GCM_SHA384
  - 0x13,0x03 TLS_CHACHA20_POLY1305_SHA256

TLSv1.2:
  - 0xC0,0x2B ECDHE-ECDSA-AES128-GCM-SHA256
  - 0xC0,0x2F ECDHE-RSA-AES128-GCM-SHA256
  - 0xC0,0x2C ECDHE-ECDSA-AES256-GCM-SHA384
  - 0xC0,0x30 ECDHE-RSA-AES256-GCM-SHA384
  - 0xCC,0xA9 ECDHE-ECDSA-CHACHA20-POLY1305
  - 0xCC,0xA8 ECDHE-RSA-CHACHA20-POLY1305
  - 0x00,0x9E DHE-RSA-AES128-GCM-SHA256
  - 0x00,0x9F DHE-RSA-AES256-GCM-SHA384

This is the recommended configuration for the vast majority of services, as it is highly secure and compatible with
nearly every client released in the last five (or more) years.","Only enable support for recommened cipher suites.","https://wiki.mozilla.org/Security/Server_Side_TLS
https://ssl-config.mozilla.org/","The remote host has listening SSL/TLS ports which advertise the discouraged cipher suites outlined below:


  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES-128-CCM-AEAD      0xC0, 0x9E       DH            RSA      AES-CCM(128)           AEAD
    DHE-RSA-AES-128-CCM8-AEAD     0xC0, 0xA2       DH            RSA      AES-CCM8(128)          AEAD
    DHE-RSA-AES-256-CCM-AEAD      0xC0, 0x9F       DH            RSA      AES-CCM(256)           AEAD
    DHE-RSA-AES-256-CCM8-AEAD     0xC0, 0xA3       DH            RSA      AES-CCM8(256)          AEAD
    DHE-RSA-CHACHA20-POLY1305     0xCC, 0xAA       DH            RSA      ChaCha20-Poly1305(256) SHA256
    ECDHE-RSA-CAMELLIA-CBC-128    0xC0, 0x76       ECDH          RSA      Camellia-CBC(128)      SHA256
    ECDHE-RSA-CAMELLIA-CBC-256    0xC0, 0x77       ECDH          RSA      Camellia-CBC(256)      SHA384
    RSA-AES-128-CCM-AEAD          0xC0, 0x9C       RSA           RSA      AES-CCM(128)           AEAD
    RSA-AES-128-CCM8-AEAD         0xC0, 0xA0       RSA           RSA      AES-CCM8(128)          AEAD
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES-256-CCM-AEAD          0xC0, 0x9D       RSA           RSA      AES-CCM(256)           AEAD
    RSA-AES-256-CCM8-AEAD         0xC0, 0xA1       RSA           RSA      AES-CCM8(256)          AEAD
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    DHE-RSA-AES128-SHA            0x00, 0x33       DH            RSA      AES-CBC(128)           SHA1
    DHE-RSA-AES256-SHA            0x00, 0x39       DH            RSA      AES-CBC(256)           SHA1
    DHE-RSA-CAMELLIA128-SHA       0x00, 0x45       DH            RSA      Camellia-CBC(128)      SHA1
    DHE-RSA-CAMELLIA256-SHA       0x00, 0x88       DH            RSA      Camellia-CBC(256)      SHA1
    DHE-RSA-SEED-SHA              0x00, 0x9A       DH            RSA      SEED-CBC(128)          SHA1
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    CAMELLIA128-SHA               0x00, 0x41       RSA           RSA      Camellia-CBC(128)      SHA1
    CAMELLIA256-SHA               0x00, 0x84       RSA           RSA      Camellia-CBC(256)      SHA1
    SEED-SHA                      0x00, 0x96       RSA           RSA      SEED-CBC(128)          SHA1
    DHE-RSA-AES128-SHA256         0x00, 0x67       DH            RSA      AES-CBC(128)           SHA256
    DHE-RSA-AES256-SHA256         0x00, 0x6B       DH            RSA      AES-CBC(256)           SHA256
    DHE-RSA-CAMELLIA128-SHA256    0x00, 0xBE       DH            RSA      Camellia-CBC(128)      SHA256
    DHE-RSA-CAMELLIA256-SHA256    0x00, 0xC4       DH            RSA      Camellia-CBC(256)      SHA256
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256
    RSA-CAMELLIA128-SHA256        0x00, 0xBA       RSA           RSA      Camellia-CBC(128)      SHA256
    RSA-CAMELLIA256-SHA256        0x00, 0xC0       RSA           RSA      Camellia-CBC(256)      SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
"
